id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,output_vessel
AURZ3814417,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,,Green Anton
EOZQ4497269,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
BHHY7859331,40,dry,full,medium,truck,deep_sea,export,stuff,,Green Anton
CFZL6739459,40,hazardous,full,light,rail,deep_sea,export,washing,,Green Anton
MEJR9136633,20,reefer,full,light,truck,deep_sea,export,seal,,Green Anton
CTOJ1371628,20,hazardous,full,medium,rail,deep_sea,export,seal,,Green Anton
KTSG5966494,40,hazardous,full,medium,truck,deep_sea,export,customs,,Green Anton
ISNY5697794,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
JURK9964312,40,dry,full,heavy,truck,deep_sea,export,washing,,Green Anton
BFQJ7766725,40,hazardous,full,heavy,rail,deep_sea,export,seal,,Green Anton
WLRB4367581,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
AZSH2663748,40,hazardous,full,heavy,rail,deep_sea,export,customs,,Green Anton
ZCSZ3273993,40,dry,full,heavy,rail,deep_sea,export,seal,,Green Anton
URRP5527145,40,dry,empty,medium,rail,deep_sea,export,customs,,Green Anton
RBPQ8114499,20,dry,full,medium,rail,deep_sea,export,strip,,Green Anton
QQMX3264826,40,dry,full,medium,rail,deep_sea,export,,,Green Anton
KYFQ6549498,20,dry,full,light,rail,deep_sea,export,washing,,Green Anton
MMLD9685552,20,dry,full,light,rail,deep_sea,export,washing,,Green Anton
CAVP9464347,20,dry,full,light,rail,deep_sea,export,stuff,,Green Anton
WPHK3379525,40,dry,empty,light,rail,deep_sea,export,strip,,Green Anton
ORDI3221327,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
VBHW6371721,20,dry,full,medium,rail,deep_sea,export,,,Green Anton
BNBF2547759,20,dry,full,light,rail,deep_sea,export,,,Green Anton
KFDF6337853,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,strip,,Green Anton
IEXZ3634665,40,dry,empty,medium,rail,deep_sea,export,,,Green Anton
JTXG8679128,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
RBNB3252143,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,stuff,,Green Anton
XDVD8869971,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
IPXX3261261,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
IATR6457468,20,dry,full,medium,truck,deep_sea,export,customs,,Green Anton
QMFV9891511,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
OJQY2531554,20,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
OEFQ4786265,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
RDEL9918162,40,dry,full,medium,truck,deep_sea,export,,,Green Anton
BKPN3876156,40,dry,full,light,truck,deep_sea,export,,,Green Anton
WFFM1244562,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
TCMH5429289,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
LCVA3447891,40,dry,empty,medium,rail,deep_sea,export,seal,,Green Anton
GFEF1552531,40,dry,empty,light,rail,deep_sea,export,strip,,Green Anton
JWDC8196441,20,dry,full,medium,rail,deep_sea,export,seal,,Green Anton
MKNS5171621,20,dry,full,light,rail,deep_sea,export,,,Green Anton
XDAR1929622,40,dry,full,light,truck,deep_sea,export,,,Green Anton
TBOI9892692,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
QNSV8231935,40,dry,empty,medium,truck,deep_sea,export,,,Green Anton
LAJK8327372,20,dry,full,medium,rail,deep_sea,export,,,Green Anton
HRJQ6846685,20,dry,empty,medium,rail,deep_sea,export,strip,,Green Anton
ROKF6547949,20,dry,full,heavy,rail,deep_sea,export,stuff,,Green Anton
IMEF7789413,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
JXSJ4272262,20,dry,full,light,rail,deep_sea,export,customs,,Green Anton
HXOM7161531,20,reefer,empty,light,rail,deep_sea,export,strip,,Green Anton
NTNJ2721373,40,hazardous,full,light,rail,deep_sea,export,washing,,Green Anton
OQUR9114813,40,dry,empty,light,truck,deep_sea,export,seal,,Green Anton
IYGU9561911,40,dry,full,light,rail,deep_sea,export,seal,,Green Anton
OMYS4834998,20,dry,full,medium,rail,deep_sea,export,seal,,Green Anton
JKXV6756245,40,reefer,full,light,rail,deep_sea,export,stuff,,Green Anton
LKQL2859543,40,reefer,full,medium,rail,deep_sea,export,stuff,,Green Anton
JPZT1494144,20,dry,empty,medium,feeder,deep_sea,waterside_transshipment,,,Green Anton
LDAS6633386,40,dry,full,light,feeder,deep_sea,waterside_transshipment,strip,,Green Anton
HHXK8653235,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
RQBV4171261,20,dry,full,heavy,rail,deep_sea,export,customs,,Green Anton
GYBR4632295,40,dry,full,light,rail,deep_sea,export,seal,,Green Anton
VMUB4256672,40,hazardous,full,light,rail,deep_sea,export,stuff,,Green Anton
QAJX7759496,40,hazardous,empty,light,truck,deep_sea,export,customs,,Green Anton
GLVL9494941,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
QBFQ1423445,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
YJCS4958457,40,hazardous,full,medium,rail,deep_sea,export,seal,,Green Anton
RLWN3882987,20,dry,full,medium,truck,deep_sea,export,strip,,Green Anton
GXRV5319997,40,hazardous,full,medium,rail,deep_sea,export,strip,,Green Anton
UISN1391236,40,dry,full,heavy,rail,deep_sea,export,strip,,Green Anton
FZRM3371535,40,dry,full,light,rail,deep_sea,export,,,Green Anton
FBHS3589479,40,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
VCES4215852,40,hazardous,full,light,rail,deep_sea,export,stuff,,Green Anton
SCXK8831144,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
EXTT2442697,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
ZRKB7245756,20,dry,full,heavy,rail,deep_sea,export,seal,,Green Anton
EVKD4398217,40,dry,full,medium,rail,deep_sea,export,seal,,Green Anton
RLNG7826354,40,dry,full,medium,rail,deep_sea,export,stuff,,Green Anton
UJGM1839246,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
FAPE3114845,40,hazardous,full,light,rail,deep_sea,export,,,Green Anton
OMWO8222875,20,dry,full,light,rail,deep_sea,export,stuff,,Green Anton
AZXT7297692,40,dry,full,heavy,truck,deep_sea,export,seal,,Green Anton
PGAQ9818961,20,dry,empty,light,rail,deep_sea,export,seal,,Green Anton
ISIU3877383,40,dry,full,light,rail,deep_sea,export,,,Green Anton
EHBJ9853268,20,reefer,full,light,feeder,deep_sea,waterside_transshipment,stuff,,Green Anton
MKON9276596,20,reefer,empty,heavy,rail,deep_sea,export,,,Green Anton
HFZT7836919,20,reefer,empty,medium,rail,deep_sea,export,washing,,Green Anton
STJM6776951,40,reefer,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
JFGQ1815891,40,dry,full,heavy,rail,deep_sea,export,washing,,Green Anton
VDMF7437152,40,dry,full,medium,rail,deep_sea,export,strip,,Green Anton
EPGS2674817,20,dry,full,light,feeder,deep_sea,waterside_transshipment,washing,,Green Anton
RABV1458126,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,Green Anton
BSFE3114945,40,reefer,full,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
ASZK2639158,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
XUTJ7285128,20,dry,full,light,rail,deep_sea,export,,,Green Anton
TIGY9491758,20,dry,empty,heavy,truck,deep_sea,export,customs,,Green Anton
DGTR7675666,20,reefer,empty,heavy,rail,deep_sea,export,seal,,Green Anton
YVHG2868995,20,hazardous,empty,medium,deep_sea,deep_sea,waterside_transshipment,strip,,Green Anton
NGWZ5489736,20,dry,full,medium,rail,deep_sea,export,washing,,Green Anton
BPMY7897879,20,dry,full,heavy,truck,deep_sea,export,strip,,Green Anton
EDKK1796384,40,dry,full,light,truck,deep_sea,export,strip,,Green Anton
HBKT9897827,40,dry,full,medium,rail,deep_sea,export,,,Green Anton
JROG3996955,20,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
ORVO7914692,40,hazardous,empty,light,rail,deep_sea,export,seal,,Green Anton
HSWU7248917,40,dry,empty,medium,truck,deep_sea,export,seal,,Green Anton
DVWQ3248136,40,dry,full,light,rail,deep_sea,export,seal,,Green Anton
LKWQ8342949,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
CFEQ1242312,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,,Green Anton
HYJC6112214,40,dry,full,medium,rail,deep_sea,export,washing,,Green Anton
EWPN5761538,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
CSBG8467681,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
OLDW7573898,40,dry,full,heavy,rail,deep_sea,export,seal,,Green Anton
BUFK8917116,20,dry,empty,light,rail,deep_sea,export,stuff,,Green Anton
QKBP8769146,40,dry,empty,medium,feeder,deep_sea,waterside_transshipment,seal,,Green Anton
PLAC9837336,40,dry,full,light,rail,deep_sea,export,,,Green Anton
GMEL7838954,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,stuff,,Green Anton
CBWA1614497,40,dry,full,light,rail,deep_sea,export,,,Green Anton
ZJJA8776474,40,reefer,empty,medium,rail,deep_sea,export,,,Green Anton
QJOG4891517,40,hazardous,empty,light,rail,deep_sea,export,washing,,Green Anton
KZWC7435432,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
DOHN9873783,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
FLSY4747266,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,,,Green Anton
FWAY9182412,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
TGFJ2436734,40,dry,full,heavy,rail,deep_sea,export,strip,,Green Anton
POHH2939322,20,dry,full,medium,rail,deep_sea,export,,,Green Anton
LTUJ6951727,20,dry,full,light,rail,deep_sea,export,customs,,Green Anton
WTMH3537468,40,dry,full,heavy,truck,deep_sea,export,,,Green Anton
PPWN4433892,20,dry,full,light,rail,deep_sea,export,,,Green Anton
SSOL8129665,20,dry,full,heavy,rail,deep_sea,export,washing,,Green Anton
VQYQ6617981,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,strip,,Green Anton
QFAS6685894,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
LXYJ4858496,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
VLEM7525885,40,hazardous,full,light,rail,deep_sea,export,,,Green Anton
JVOD1642312,40,dry,empty,light,rail,deep_sea,export,washing,,Green Anton
CXUV3139411,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
TGWU6873536,40,reefer,full,light,rail,deep_sea,export,washing,,Green Anton
RNUE2519741,40,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
TZMZ4859667,20,hazardous,empty,medium,rail,deep_sea,export,,,Green Anton
EZON9476344,40,hazardous,empty,light,rail,deep_sea,export,strip,,Green Anton
YOMD1954843,40,dry,empty,light,truck,deep_sea,export,,,Green Anton
NRUU8667883,20,dry,full,light,rail,deep_sea,export,seal,,Green Anton
ASXG5967563,20,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
KFFG3739477,40,dry,full,light,truck,deep_sea,export,,,Green Anton
MIYA6955984,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
ZJNA4243419,20,dry,full,light,truck,deep_sea,export,seal,,Green Anton
GKVW6525572,20,dry,empty,light,rail,deep_sea,export,,,Green Anton
BDPY3387786,40,dry,full,light,truck,deep_sea,export,seal,,Green Anton
LNXZ9648295,20,hazardous,full,medium,truck,deep_sea,export,washing,,Green Anton
QLWV8173394,20,dry,full,medium,feeder,deep_sea,waterside_transshipment,strip,,Green Anton
MZSP6649829,40,dry,full,light,rail,deep_sea,export,,,Green Anton
GSRB6499559,20,dry,full,heavy,feeder,deep_sea,waterside_transshipment,stuff,,Green Anton
KKBT5541756,40,reefer,full,light,rail,deep_sea,export,washing,,Green Anton
LRYG8564611,20,dry,full,light,rail,deep_sea,export,,,Green Anton
FYHV9781382,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,seal,,Green Anton
RRJI6159537,40,dry,empty,heavy,truck,deep_sea,export,,,Green Anton
NUYJ1582556,20,dry,empty,heavy,feeder,deep_sea,waterside_transshipment,,,Green Anton
IAMX7842835,20,dry,empty,light,rail,deep_sea,export,seal,,Green Anton
KAMK9714885,20,dry,full,medium,rail,deep_sea,export,seal,,Green Anton
PPOQ4821835,40,dry,full,medium,rail,deep_sea,export,,,Green Anton
DCRQ6723654,20,reefer,full,medium,rail,deep_sea,export,stuff,,Green Anton
OEML1991847,40,dry,full,light,rail,deep_sea,export,,,Green Anton
INAU5326172,20,dry,full,light,rail,deep_sea,export,,,Green Anton
ZBVW5141919,40,dry,full,light,truck,deep_sea,export,stuff,,Green Anton
HINL7719627,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
ZQYQ6215654,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
DKZU3895498,40,dry,empty,medium,rail,deep_sea,export,stuff,,Green Anton
QAXZ6535664,40,dry,full,light,truck,deep_sea,export,customs,,Green Anton
GTJI4833224,20,dry,full,heavy,rail,deep_sea,export,washing,,Green Anton
IOUX3366925,40,dry,empty,medium,feeder,deep_sea,waterside_transshipment,seal,,Green Anton
REUG9816327,40,reefer,full,medium,rail,deep_sea,export,washing,,Green Anton
ZRAI5657593,40,dry,empty,heavy,rail,deep_sea,export,washing,,Green Anton
BALN4328861,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
TVWT4591755,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,strip,,Green Anton
SAIW7212283,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
EHJV6899521,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
IUQM6463547,20,dry,full,light,rail,deep_sea,export,washing,,Green Anton
CYDC9569797,40,dry,full,light,feeder,deep_sea,waterside_transshipment,customs,,Green Anton
JAJW6516192,40,dry,full,light,rail,deep_sea,export,,,Green Anton
ZDLF9349582,40,reefer,full,medium,rail,deep_sea,export,seal,,Green Anton
SBWJ1164752,40,hazardous,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
OOEL3156566,40,dry,full,light,rail,deep_sea,export,customs,,Green Anton
ORFI1559614,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
RNSW1179523,20,hazardous,full,light,rail,deep_sea,export,customs,,Green Anton
LBMS8661117,20,dry,full,light,rail,deep_sea,export,strip,,Green Anton
HIHN6215166,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,Green Anton
TZKJ8885995,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
APMU2675742,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
BRTH9158916,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
AVVX6373711,40,dry,full,medium,truck,deep_sea,export,,,Green Anton
SNIL4766865,20,dry,full,light,truck,deep_sea,export,stuff,,Green Anton
RUFV8232832,40,dry,empty,medium,feeder,deep_sea,waterside_transshipment,,,Green Anton
IYJP8468535,40,hazardous,full,light,rail,deep_sea,export,washing,,Green Anton
ILBF5533473,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
XNAK6564735,40,dry,full,medium,rail,deep_sea,export,washing,,Green Anton
ZXWA7739822,20,dry,empty,light,truck,deep_sea,export,seal,,Green Anton
BZHC3298597,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
EGSO5636113,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,washing,,Green Anton
HIQL2612882,20,dry,full,medium,truck,deep_sea,export,,,Green Anton
DHOP6181841,40,dry,empty,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
CLUX6371684,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
JDNU4372789,40,dry,full,light,rail,deep_sea,export,,,Green Anton
IUPC5356393,40,reefer,full,light,rail,deep_sea,export,,,Green Anton
HFTW4277941,40,dry,full,heavy,rail,deep_sea,export,stuff,,Green Anton
IUND7736655,40,dry,full,light,rail,deep_sea,export,strip,,Green Anton
UZVR2555966,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
FCBM9116932,20,hazardous,full,medium,rail,deep_sea,export,customs,,Green Anton
ZNGD7468593,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
GPAU5824986,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
AEMH5947376,40,hazardous,full,medium,rail,deep_sea,export,,,Green Anton
RSCT9649595,40,dry,full,medium,rail,deep_sea,export,stuff,,Green Anton
OEGI2531932,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
QPDV1932698,40,dry,full,medium,rail,deep_sea,export,customs,,Green Anton
WWYB3955838,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,seal,,Green Anton
IEFV9478522,40,hazardous,empty,light,feeder,deep_sea,waterside_transshipment,washing,,Green Anton
ENBD4771869,40,dry,full,light,rail,deep_sea,export,stuff,,Green Anton
LKZX6678298,20,hazardous,empty,heavy,rail,deep_sea,export,,,Green Anton
TPGM8765182,40,dry,full,light,truck,deep_sea,export,seal,,Green Anton
FRXZ5834491,20,dry,full,medium,rail,deep_sea,export,stuff,,Green Anton
BTRU2382374,20,reefer,full,light,rail,deep_sea,export,,,Green Anton
UZJM8221143,20,hazardous,full,heavy,truck,deep_sea,export,washing,,Green Anton
CUKC1791624,20,dry,empty,light,truck,deep_sea,export,,,Green Anton
ZFXJ8999141,20,dry,empty,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
AWON7138445,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
DYDE2176619,40,dry,full,medium,rail,deep_sea,export,customs,,Green Anton
GILV7349398,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
VECU4516776,40,dry,full,medium,truck,deep_sea,export,washing,,Green Anton
AWHF8847377,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,Green Anton
GUVH2428779,20,hazardous,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,,Green Anton
DQNV1615226,20,dry,full,medium,truck,deep_sea,export,stuff,,Green Anton
BLSC5151396,40,dry,empty,light,feeder,deep_sea,waterside_transshipment,seal,,Green Anton
NPEF5884751,40,dry,empty,medium,rail,deep_sea,export,washing,,Green Anton
MGWW3159887,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
OMEQ4214417,20,dry,full,medium,rail,deep_sea,export,customs,,Green Anton
BGHF5233934,40,dry,full,heavy,rail,deep_sea,export,customs,,Green Anton
FQWA9595737,40,dry,full,medium,truck,deep_sea,export,washing,,Green Anton
TDEY9888658,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
JMBE9642378,20,dry,full,light,feeder,deep_sea,waterside_transshipment,,,Green Anton
CWVK5776111,40,dry,full,medium,rail,deep_sea,export,,,Green Anton
ASRB4162851,40,reefer,empty,medium,rail,deep_sea,export,stuff,,Green Anton
BCXF4819535,40,dry,full,light,rail,deep_sea,export,customs,,Green Anton
GUME6864492,20,reefer,full,light,rail,deep_sea,export,strip,,Green Anton
NDCN8433615,20,dry,full,light,rail,deep_sea,export,washing,,Green Anton
BBRN7125225,40,dry,full,medium,rail,deep_sea,export,customs,,Green Anton
VFOR5276128,40,hazardous,full,heavy,rail,deep_sea,export,washing,,Green Anton
FAPH8666131,40,dry,full,light,rail,deep_sea,export,seal,,Green Anton
LUSN4688562,20,dry,full,medium,truck,deep_sea,export,customs,,Green Anton
RBBJ4453545,40,dry,full,light,rail,deep_sea,export,washing,,Green Anton
VOVP1689259,40,reefer,full,heavy,truck,deep_sea,export,customs,,Green Anton
HYYN1439517,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Green Anton
WPJJ2777681,40,dry,full,heavy,rail,deep_sea,export,,,Green Anton
ZOTR1321328,40,dry,empty,light,truck,deep_sea,export,,,Green Anton
MNVN8561314,20,dry,empty,light,feeder,deep_sea,waterside_transshipment,washing,,Green Anton
TGVA6958721,40,dry,full,medium,truck,deep_sea,export,seal,,Green Anton
GBEK1188161,40,dry,full,medium,truck,deep_sea,export,washing,,Green Anton
LXIW5999173,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,,Green Anton
KRJM2199787,40,dry,full,medium,rail,deep_sea,export,stuff,,Green Anton
LYVZ5278361,20,dry,empty,medium,rail,deep_sea,export,,,Green Anton
FALN9616612,40,hazardous,full,medium,rail,deep_sea,export,strip,,Green Anton
QOGZ3345379,20,dry,empty,medium,truck,deep_sea,export,washing,,Green Anton
CUSE5681663,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,,Green Anton
NCIC6712831,40,hazardous,full,light,rail,deep_sea,export,washing,,Green Anton
AQIN1454259,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,stuff,,Green Anton
GXPC6165911,20,reefer,empty,light,feeder,deep_sea,waterside_transshipment,washing,,Green Anton
AMRS7419624,40,dry,full,heavy,rail,deep_sea,export,washing,,Green Anton
WOZJ4999494,20,dry,empty,medium,rail,deep_sea,export,,,Green Anton
NTTE4989165,40,hazardous,full,light,truck,deep_sea,export,,,Green Anton
LGBN5715325,40,dry,full,medium,rail,deep_sea,export,,,Green Anton
JCVU8384471,20,dry,full,medium,rail,deep_sea,export,,,Green Anton
DBKV6743819,40,reefer,full,heavy,rail,deep_sea,export,washing,,Green Anton
HFTZ2982484,20,dry,full,medium,rail,deep_sea,export,,,Green Anton
RCOU5273948,40,dry,full,light,rail,deep_sea,export,seal,,Green Anton
LCOR4462661,40,dry,full,medium,rail,deep_sea,export,washing,,Green Anton
JDGT2921512,20,dry,full,medium,truck,deep_sea,export,washing,,Green Anton
CFNU2558433,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Green Anton
