Dataset;Name;"Time IN";"Time OUT";Size;Status;Type;Service;Direction;Weight;"Mode IN";"Mode OUT";"Carrier IN";"Carrier OUT";"Service IN";"Service OUT";"Liner IN";"Liner OUT";Position;PoD;Block;X1;X2;Y1;Y2;Z1;Z2
Advanced;EZUR7331459;"2023-10-06 11:14:12";"2023-10-07 05:32:12";"40ft (feu)";full;hazardous;seal;"ws ts";light;Deepsea;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;ABNE7334379;"2023-09-28 20:44:12";"2023-10-07 00:24:12";"40ft (feu)";full;dry;strip;export;middle;Truck;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;BZBG8927218;"2023-09-28 11:40:12";"2023-10-07 09:15:12";"40ft (feu)";full;dry;customs;"ws ts";middle;Deepsea;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;HBPJ8588415;"2023-09-28 23:34:12";"2023-10-07 00:00:12";"40ft (feu)";empty;dry;;export;heavy;Truck;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;EYER1153537;"2023-10-03 18:15:12";"2023-10-06 22:09:12";"40ft (feu)";full;dry;stuff;export;middle;Truck;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;COUZ2347931;"2023-09-28 06:41:12";"2023-10-07 04:09:12";"40ft (feu)";empty;dry;strip;"ws ts";light;Deepsea;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;OFCR3423777;"2023-10-06 14:52:12";"2023-10-07 09:44:12";"20ft (teu)";full;hazardous;strip;export;heavy;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;VUZO6335582;"2023-10-04 08:02:12";"2023-10-06 23:24:12";"40ft (feu)";empty;dry;"strip, stuff";"ws ts";middle;Deepsea;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;VKIQ9566549;"2023-10-02 14:49:12";"2023-10-06 22:30:12";"40ft (feu)";full;dry;stuff;export;heavy;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;UVIE9485454;"2023-10-04 18:19:12";"2023-10-07 08:36:12";"40ft (feu)";full;"dry, reefer";washing;export;middle;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;KYHT4745186;"2023-10-03 18:29:12";"2023-10-07 07:08:12";"20ft (teu)";empty;reefer;"customs, stuff";export;middle;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;NNHL2528729;"2023-09-22 08:39:12";"2023-10-07 12:50:12";"20ft (teu)";full;dry;;"ws ts";light;Feeder;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;LJOQ8729326;"2023-10-04 05:16:12";"2023-10-07 07:37:12";"40ft (feu)";full;dry;;"ws ts";middle;Feeder;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;BHLZ7195573;"2023-10-04 20:25:12";"2023-10-07 10:21:12";"20ft (teu)";full;dry;"seal, stuff";"ws ts";middle;Feeder;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;XKHE4348119;"2023-10-03 12:50:12";"2023-10-07 10:29:12";"20ft (teu)";full;"dry, reefer";;export;light;Truck;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;RKZH4851287;"2023-10-04 16:08:12";"2023-10-07 03:56:12";"40ft (feu)";full;dry;"washing, stuff";"ws ts";light;Deepsea;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;ROTC8841661;"2023-10-02 19:42:12";"2023-10-06 21:11:12";"40ft (feu)";full;"dry, reefer";;export;heavy;Truck;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;KJVZ1683554;"2023-09-24 19:00:12";"2023-10-07 12:17:12";"20ft (teu)";empty;"dry, hazardous";"customs, stuff";export;light;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;UMYG1618764;"2023-09-22 14:08:12";"2023-10-07 03:10:12";"20ft (teu)";full;dry;stuff;export;light;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;CGHB7178927;"2023-09-28 02:52:12";"2023-10-07 10:57:12";"40ft (feu)";empty;dry;stuff;export;light;Truck;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;BNLC3137584;"2023-09-26 12:45:12";"2023-10-07 06:37:12";"40ft (feu)";empty;"dry, reefer";customs;export;light;Rail;Deepsea;;"Green Anton";;ABC;;XLM;;;;;;;;;
Advanced;EXNF2614547;"2023-10-06 20:26:12";"2023-10-18 00:29:00";"20ft (teu)";full;dry;washing;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;BORN6882745;"2023-10-07 04:41:12";"2023-10-20 23:53:00";"40ft (feu)";full;reefer;"customs, strip";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;KZVO6241147;"2023-10-06 19:54:12";"2023-10-18 14:34:00";"40ft (feu)";full;dry;"seal, stuff";import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;PFQD3652384;"2023-10-07 11:02:12";"2023-10-13 00:18:00";"40ft (feu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;WVER2287256;"2023-10-06 22:20:12";"2023-10-21 00:18:00";"40ft (feu)";full;dry;washing;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;AMIZ1666911;"2023-10-06 22:21:12";"2023-10-16 18:45:00";"20ft (teu)";empty;dry;;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VTJV1865328;"2023-10-07 11:00:12";"2023-10-21 16:13:00";"40ft (feu)";full;reefer;stuff;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;DOMA1875414;"2023-10-07 13:17:12";"2023-10-09 00:31:00";"40ft (feu)";empty;dry;;import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;AXUX8451933;"2023-10-06 20:17:12";"2023-10-09 13:23:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;HRVP4612648;"2023-10-07 07:37:12";"2023-10-14 18:39:00";"40ft (feu)";empty;"dry, reefer, tank";customs;"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;IOZO6754525;"2023-10-07 13:05:12";"2023-10-12 17:04:00";"20ft (teu)";full;dry;;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;HBZL3229531;"2023-10-06 22:31:12";"2023-10-12 01:51:00";"20ft (teu)";full;"dry, tank";;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;WHXP8987463;"2023-10-06 19:19:12";"2023-10-22 07:18:00";"40ft (feu)";empty;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;ABGZ5456227;"2023-10-07 11:45:12";"2023-10-14 07:33:00";"40ft (feu)";full;"hazardous, tank";;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;BIQW4317121;"2023-10-07 01:51:12";"2023-10-19 08:14:00";"20ft (teu)";full;dry;;"ws ts";light;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;OXKU6911735;"2023-10-07 02:23:12";"2023-10-14 23:06:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;XQUK9989262;"2023-10-06 21:38:12";"2023-10-09 09:42:00";"20ft (teu)";full;dry;;"ws ts";heavy;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GYEX9881817;"2023-10-07 03:10:12";"2023-10-17 16:55:00";"20ft (teu)";full;dry;;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GCQV2176317;"2023-10-07 04:13:12";"2023-10-10 19:17:00";"40ft (feu)";full;dry;"washing, seal, customs";import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;EFAQ5874552;"2023-10-06 21:05:12";"2023-10-13 22:08:00";"40ft (feu)";empty;dry;;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;NVAD7939523;"2023-10-07 09:14:12";"2023-10-18 22:42:00";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;SGMM3349543;"2023-10-07 05:30:12";"2023-10-18 23:27:00";"40ft (feu)";full;"dry, tank";;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;SUTF3835117;"2023-10-07 04:27:12";"2023-10-13 08:13:00";"20ft (teu)";full;dry;seal;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;IPYX5322233;"2023-10-07 10:20:12";"2023-10-15 07:05:00";"20ft (teu)";full;reefer;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;BYXP7165579;"2023-10-07 02:46:12";"2023-10-20 09:00:00";"40ft (feu)";empty;dry;"washing, customs";"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JNQS4969678;"2023-10-07 01:55:12";"2023-10-10 06:09:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;FJCF4557341;"2023-10-06 19:19:12";"2023-10-21 20:50:00";"20ft (teu)";full;dry;customs;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;SXJL8339612;"2023-10-07 01:49:12";"2023-10-13 02:34:00";"20ft (teu)";full;dry;"washing, seal, customs, stuff";import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;CGEG6935755;"2023-10-07 03:43:12";"2023-10-12 03:31:00";"40ft (feu)";full;"dry, hazardous";washing;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;EKRE7638911;"2023-10-07 06:24:12";"2023-10-11 11:56:00";"20ft (teu)";full;dry;"washing, customs, strip";"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;DTYU8166431;"2023-10-06 20:58:12";"2023-10-09 13:13:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GACL1452338;"2023-10-06 20:54:12";"2023-10-19 02:50:00";"20ft (teu)";full;tank;customs;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;LCWC5663219;"2023-10-07 11:16:12";"2023-10-18 16:47:00";"40ft (feu)";full;dry;;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GEHL5766126;"2023-10-07 06:55:12";"2023-10-17 18:20:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;YQDB1894818;"2023-10-07 12:54:12";"2023-10-11 09:37:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;CDJB7468858;"2023-10-06 20:00:12";"2023-10-13 13:26:00";"40ft (feu)";empty;dry;;"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;UMNB3218871;"2023-10-07 09:40:12";"2023-10-19 07:06:00";"40ft (feu)";full;dry;"seal, stuff";import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VRPX8222671;"2023-10-06 23:01:12";"2023-10-11 11:26:00";"40ft (feu)";full;dry;strip;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;CQBC6378736;"2023-10-07 11:23:12";"2023-10-19 12:21:00";"40ft (feu)";empty;dry;"seal, stuff";import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JOCJ2823354;"2023-10-07 03:57:12";"2023-10-14 00:33:00";"20ft (teu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;SYNK3826723;"2023-10-06 21:13:12";"2023-10-08 04:15:00";"20ft (teu)";full;dry;seal;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;TQPD6629373;"2023-10-07 03:09:12";"2023-10-13 21:53:00";"20ft (teu)";empty;"dry, reefer";"customs, strip";import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;TYNJ2824494;"2023-10-07 11:05:12";"2023-10-22 04:50:00";"40ft (feu)";full;dry;stuff;"ws ts";light;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;URMR3645574;"2023-10-07 05:43:12";"2023-10-18 01:04:00";"40ft (feu)";full;dry;seal;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;KETW8512216;"2023-10-07 10:08:12";"2023-10-20 06:29:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;MVAL4396125;"2023-10-07 09:15:12";"2023-10-12 09:13:00";"40ft (feu)";full;"dry, reefer";seal;import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;RPIH6112289;"2023-10-07 00:20:12";"2023-10-12 14:48:00";"40ft (feu)";full;dry;customs;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;QSHE2588127;"2023-10-07 13:59:12";"2023-10-18 23:12:00";"40ft (feu)";full;"dry, reefer";stuff;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;PJRU3574455;"2023-10-07 01:25:12";"2023-10-19 23:55:00";"20ft (teu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VDIE3541919;"2023-10-07 08:23:12";"2023-10-19 00:17:00";"20ft (teu)";full;"dry, hazardous";strip;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;HHQA5633634;"2023-10-07 12:55:12";"2023-10-09 01:05:00";"40ft (feu)";full;"dry, reefer";"customs, strip, stuff";import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;QPNC9181497;"2023-10-07 13:14:12";"2023-10-17 14:53:00";"20ft (teu)";empty;dry;seal;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VXGI7339394;"2023-10-07 05:51:12";"2023-10-10 20:20:00";"40ft (feu)";full;dry;"seal, strip";import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;CFEF3763751;"2023-10-07 01:31:12";"2023-10-20 10:39:00";"20ft (teu)";full;"dry, hazardous";washing;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;EEGE8618519;"2023-10-07 03:58:12";"2023-10-22 12:38:00";"40ft (feu)";full;"dry, tank";;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;FCUP2892619;"2023-10-07 04:59:12";"2023-10-21 03:49:00";"40ft (feu)";full;dry;"washing, strip";import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;KZIR4224627;"2023-10-07 05:31:12";"2023-10-12 02:23:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;YVYR3979423;"2023-10-06 21:29:12";"2023-10-08 02:03:00";"20ft (teu)";full;dry;"strip, stuff";"ws ts";heavy;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;IMLN9467224;"2023-10-07 13:43:12";"2023-10-10 15:27:00";"40ft (feu)";full;dry;seal;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;XMQO3237268;"2023-10-07 04:10:12";"2023-10-20 13:33:00";"20ft (teu)";full;dry;stuff;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;DFSU2429514;"2023-10-07 12:35:12";"2023-10-10 06:09:00";"40ft (feu)";full;reefer;strip;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JMZB6649826;"2023-10-07 00:00:12";"2023-10-20 00:16:00";"40ft (feu)";full;dry;strip;"ws ts";light;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;BWZC3621313;"2023-10-07 13:29:12";"2023-10-10 11:07:00";"40ft (feu)";full;dry;;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;DHSA5561793;"2023-10-07 07:24:12";"2023-10-18 20:09:00";"40ft (feu)";full;dry;"seal, strip";import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GJNF1575246;"2023-10-07 08:01:12";"2023-10-14 09:34:00";"40ft (feu)";full;dry;"customs, strip";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;UNBF4969297;"2023-10-06 23:09:12";"2023-10-10 20:31:00";"40ft (feu)";full;dry;washing;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VOIK6233894;"2023-10-07 03:03:12";"2023-10-17 09:29:00";"40ft (feu)";full;dry;;"ws ts";heavy;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;ZTEP4483766;"2023-10-07 06:38:12";"2023-10-21 12:02:00";"40ft (feu)";full;dry;"seal, customs";"ws ts";light;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;FDUZ3674873;"2023-10-06 21:26:12";"2023-10-19 13:07:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VPBU7596122;"2023-10-07 01:15:12";"2023-10-21 06:20:00";"40ft (feu)";full;dry;stuff;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;HBAM5426181;"2023-10-07 08:11:12";"2023-10-14 12:34:00";"20ft (teu)";full;dry;strip;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;UOJZ5311145;"2023-10-07 08:10:12";"2023-10-21 22:37:00";"40ft (feu)";full;dry;"seal, strip";import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;QUWU4437314;"2023-10-07 01:59:12";"2023-10-21 13:07:00";"40ft (feu)";full;dry;"customs, stuff";"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;HZLO4169453;"2023-10-07 12:40:12";"2023-10-16 12:00:00";"20ft (teu)";full;"dry, reefer";;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;ZFPL2642678;"2023-10-06 20:03:12";"2023-10-20 06:46:00";"20ft (teu)";full;dry;washing;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JJKH3186974;"2023-10-07 02:47:12";"2023-10-21 00:53:00";"20ft (teu)";full;"dry, hazardous";stuff;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;MLRJ5112254;"2023-10-07 09:40:12";"2023-10-14 00:28:00";"40ft (feu)";full;dry;"seal, strip";import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;DEJU6226328;"2023-10-07 05:36:12";"2023-10-11 06:53:00";"40ft (feu)";full;dry;washing;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;RWAE2374755;"2023-10-07 11:17:12";"2023-10-17 11:43:00";"40ft (feu)";full;dry;seal;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;UPED2116923;"2023-10-06 23:49:12";"2023-10-15 23:38:00";"40ft (feu)";full;dry;customs;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;EYHT1665118;"2023-10-06 20:45:12";"2023-10-14 16:57:00";"20ft (teu)";empty;dry;seal;import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;IHFE3934989;"2023-10-06 21:09:12";"2023-10-21 00:56:00";"40ft (feu)";full;dry;washing;"ws ts";light;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JNGG3245785;"2023-10-06 20:43:12";"2023-10-12 08:22:00";"40ft (feu)";full;dry;washing;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;ZQLR9218237;"2023-10-07 13:49:12";"2023-10-20 16:44:00";"40ft (feu)";full;"dry, reefer";;import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;UFCJ3364123;"2023-10-07 11:15:12";"2023-10-10 11:20:00";"40ft (feu)";empty;dry;"washing, strip";"ws ts";heavy;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;XBLJ1718821;"2023-10-07 01:55:12";"2023-10-14 01:23:00";"20ft (teu)";full;"dry, reefer, hazardous";"washing, seal, customs, stuff";import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;QJJX1332117;"2023-10-07 00:12:12";"2023-10-21 11:54:00";"20ft (teu)";empty;dry;customs;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;ONUO6198268;"2023-10-07 00:38:12";"2023-10-12 20:44:00";"40ft (feu)";empty;dry;stuff;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;KQFI1539374;"2023-10-07 06:07:12";"2023-10-08 02:20:00";"40ft (feu)";empty;dry;strip;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;KPGC7783381;"2023-10-07 08:43:12";"2023-10-12 08:28:00";"40ft (feu)";full;"dry, reefer, tank";strip;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;QRIZ7842424;"2023-10-07 09:43:12";"2023-10-19 00:08:00";"20ft (teu)";full;"dry, reefer";;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;CNMG8669156;"2023-10-06 21:09:12";"2023-10-22 01:28:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;OFEJ3294915;"2023-10-07 07:31:12";"2023-10-18 02:00:00";"40ft (feu)";full;dry;"seal, stuff";import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;FDGZ9861489;"2023-10-07 12:45:12";"2023-10-16 10:01:00";"40ft (feu)";full;dry;"customs, strip";"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;LRNL7943614;"2023-10-07 00:12:12";"2023-10-11 03:21:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;IXDF7394556;"2023-10-06 22:26:12";"2023-10-21 19:22:00";"40ft (feu)";full;dry;"customs, strip";"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;MCSA9838774;"2023-10-06 22:24:12";"2023-10-14 13:31:00";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;URLX4859893;"2023-10-07 12:26:12";"2023-10-08 01:07:00";"40ft (feu)";full;"dry, hazardous";stuff;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;RCRM6776243;"2023-10-07 12:00:12";"2023-10-15 11:05:00";"40ft (feu)";full;"dry, reefer";;import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GMHJ7848377;"2023-10-06 20:16:12";"2023-10-14 02:01:00";"40ft (feu)";full;"dry, reefer";;import;heavy;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;UFNT9479551;"2023-10-07 02:44:12";"2023-10-21 13:54:00";"40ft (feu)";empty;dry;stuff;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;VVYN2462966;"2023-10-07 00:24:12";"2023-10-22 02:37:00";"40ft (feu)";empty;dry;washing;import;middle;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;YIBQ6963526;"2023-10-07 13:18:12";"2023-10-15 21:11:00";"40ft (feu)";full;dry;stuff;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;GKGI8349786;"2023-10-07 01:44:12";"2023-10-18 00:50:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;SCGG6375743;"2023-10-06 18:46:12";"2023-10-15 05:09:00";"40ft (feu)";empty;dry;stuff;import;heavy;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;WLOY5639376;"2023-10-06 23:56:12";"2023-10-19 20:03:00";"20ft (teu)";full;"dry, reefer";"washing, strip";"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;YPOH4891317;"2023-10-07 01:48:12";"2023-10-19 12:15:00";"40ft (feu)";full;dry;strip;import;light;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;PMFP6987575;"2023-10-06 20:50:12";"2023-10-11 21:32:00";"40ft (feu)";full;"dry, tank";"seal, customs";import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;PLUA6553996;"2023-10-07 06:48:12";"2023-10-12 14:47:00";"40ft (feu)";full;dry;seal;"ws ts";middle;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JGPN6474942;"2023-10-07 04:50:12";"2023-10-17 20:54:00";"40ft (feu)";full;dry;customs;import;middle;Deepsea;Rail;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;JKJE8579251;"2023-10-06 19:04:12";"2023-10-12 06:38:00";"40ft (feu)";empty;dry;"customs, stuff";"ws ts";light;Deepsea;Deepsea;"Green Anton";;ABC;;XLM;;;;;;;;;;
Advanced;KSYF6857991;"2023-10-07 03:40:12";"2023-10-11 07:30:00";"40ft (feu)";full;dry;strip;import;light;Deepsea;Truck;"Green Anton";;ABC;;XLM;;;;;;;;;;
